"name","track_id","album_id","composer","milliseconds","bytes","unit_price"
"Minha Gata",987,"78",NULL,181838,6039502,"0.99"
"As Profecias",2348,"192",NULL,232515,7657732,"0.99"
"Fool In The Rain",1605,"130","Jimmy Page, Robert Plant & John Paul Jones",372950,12371433,"0.99"
"Ligia",67,"8",NULL,251977,8226934,"0.99"
"Ito Okashi",2132,"176","Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",205087,6572813,"0.99"
"Oração",986,"78",NULL,271072,9003882,"0.99"
"Samurai",864,"70","Djavan",330997,10872787,"0.99"
"Maquinarama",2455,"199","Chico Amaral/Samuel Rosa",245629,8213710,"0.99"
"Sonifera Ilha",2803,"225","Branco Mello/Carlos Barmack/Ciro Pessoa/Marcelo Fromer/Toni Belloto",170684,5678290,"0.99"
"Rearviewmirror",2211,"182","Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard",284186,9321053,"0.99"
"Can't Stop Loving You",3077,"243","Van Halen",248502,8107896,"0.99"
"Bad Obsession",1164,"91",NULL,328282,5537678,"0.99"
"Baba O'Riley",2743,"221","John Entwistle/Pete Townshend",309472,10141660,"0.99"
"Fell On Black Days",2517,"203","Chris Cornell",282331,9256082,"0.99"
"Deus",2024,"165",NULL,284160,9188110,"0.99"
"Nabucco: Chorus, Va, Pensiero, Sull'ali Dorate",3417,"286","Giuseppe Verdi",274504,4498583,"0.99"
"Fly Away",1703,"141","Lenny Kravitz",221962,7322085,"0.99"
"Nos Bailes Da Vida",1921,"158","Milton Nascimento, Fernando Brant",275748,9126170,"0.99"
"Disc Jockey Jump",632,"51",NULL,193149,6260820,"0.99"
"On the Beautiful Blue Danube",3445,"311","Johann Strauss II",526696,8610225,"0.99"
"Dr. Feelgood",1975,"162","Mick Mars/Nikki Sixx",282618,9281875,"0.99"
"Hard To Handle",2589,"210","A.Isbell/A.Jones/O.Redding",206994,6786304,"0.99"
"Toda Menina Baiana",1119,"73","Gilberto Gil",278177,9351000,"0.99"
"I Am Mine",2183,"180","Eddie Vedder",215719,7086901,"0.99"
"Um Contrato Com Deus",586,"47",NULL,202501,6636465,"0.99"
"Just Friends",3458,"321",NULL,191933,3098906,"0.99"
"Solução",583,"47",NULL,247431,8100449,"0.99"
"My Generation",2733,"221","John Entwistle/Pete Townshend",197825,6446634,"0.99"
"Garota Nacional",2464,"200","Samuel Rosa",317492,10511239,"0.99"
"All I Want Is You",3017,"238","U2 & Van Dyke Parks",591986,19202252,"0.99"
"Crumbs From Your Table",2971,"235","Adam Clayton, Bono, Larry Mullen & The Edge",303568,9892349,"0.99"
"Bumbo Da Mangueira",403,"34","Vários",270158,9073350,"0.99"
"Higher Ground",3046,"241",NULL,260179,8665244,"0.99"
"My Mistake",2477,"201","Billy Corgan",240901,7843477,"0.99"
"Headlong",428,"36","Queen",273057,8921404,"0.99"
"Socorro",740,"57",NULL,258586,8549393,"0.99"
"Paula E Bebeto",1938,"159","Milton Nascimento, Caetano Veloso",135732,4583956,"0.99"
"Lost Survival Guide",2882,"229",NULL,2632590,486675063,"1.99"
"No Fundo Do Quintal Da Escola",2346,"192",NULL,177606,5836953,"0.99"
"Better Than You",1865,"153","Hetfield, Ulrich",322899,10549070,"0.99"
"Immigrant Song",1577,"127","Robert Plant",201247,6457766,"0.99"
"What You Are",88,"10","Audioslave/Chris Cornell",249391,5988186,"0.99"
"Corinna",2681,"217","Jesse Ed Davis III/Taj Mahal",257488,8449471,"0.99"
"Seduzir",872,"70","Djavan",277524,9163253,"0.99"
"Believe",2476,"201","James Iha",192940,6320652,"0.99"
"Losing My Religion",2310,"187","Bill Berry/Michael Stipe/Mike Mills/Peter Buck",269035,8885672,"0.99"
"Moonchild",1371,"110","Adrian Smith; Bruce Dickinson",340767,8179151,"0.99"
"Judgement Of Heaven",1401,"113","Steve Harris",312476,12501120,"0.99"
"Every Man for Himself",2866,"229",NULL,2637387,513803546,"1.99"
"Forró De Tóquio",980,"78",NULL,169273,5588756,"0.99"
"Sister Morphine",2684,"217","Faithfull/Jagger/Richards",376215,12345289,"0.99"
"Prometheus Overture, Op. 43",3479,"324","Ludwig van Beethoven",339567,10887931,"0.99"
"19th Nervous Breakdown",2671,"216","Jagger/Richards",237923,7742984,"0.99"
"Johnny B. Goode",284,"26","Chuck Berry",254615,8505985,"0.99"
"C'est La Vie",3048,"241",NULL,270053,9031661,"0.99"
"Get Off Of My Cloud",2669,"216","Jagger/Richards",176013,5719514,"0.99"
"Maybe I'm A Leo",780,"62","Ian Gillan/Ian Paice/Jon Lord/Ritchie Blckmore/Roger Glover",290455,9502646,"0.99"
"Release",2713,"219","The Tea Party",244114,8014606,"0.99"
"First Time I Met The Blues",194,"20","Eurreal Montgomery",140434,4604995,"0.99"
"Communication Breakdown",1624,"132","Jimmy Page/John Bonham/John Paul Jones",150230,4899554,"0.99"
"My Hero",1026,"82","Dave, Taylor, Nate, Chris",260101,8472365,"0.99"
"Mean Disposition",2704,"218","Jagger/Richards",249155,8273602,"0.99"
"Sick Again",1654,"135","Robert Plant",283036,9279263,"0.99"
"Illegal I Song",3107,"246","Dave Kushner, Duff, Matt Sorum, Scott Weiland & Slash",257750,8483347,"0.99"
"Cérebro Eletrônico (Live)",1096,"86",NULL,231627,7805352,"0.99"
"200 Years Old",355,"31","Frank Zappa",272561,8912465,"0.99"
"Man In The Box",52,"7","Jerry Cantrell, Layne Staley",286641,9310272,"0.99"
"Rise",2611,"212","Billy Duffy/Ian Astbury",219088,7106195,"0.99"
"A Kind Of Magic",419,"36","Roger Taylor",262608,8689618,"0.99"
"Denúncia",2036,"166",NULL,159555,5327433,"0.99"
"Papel Principal",3157,"248","Almir Guineto/Dedé Paraiso/Luverci Ernesto",217495,7325302,"0.99"
"Mangueira",562,"45","Bizuca/Clóvis Pê/Gilson Bernini/Marelo D'Aguia",298318,9999506,"0.99"
"It Ain't Like That",57,"7","Jerry Cantrell, Michael Starr, Sean Kinney",277577,8993793,"0.99"
"Safety Training",3218,"251",NULL,1271229,253054534,"1.99"
"You Shook Me",337,"30","J B Lenoir/Willie Dixon",315951,10249958,"0.99"
"Remember",1488,"120","Jimi Hendrix",168150,5509613,"0.99"
"The Song Remains The Same",1664,"137","Robert Plant",353358,11465033,"0.99"
"Battlestar Galactica, Pt. 3",3228,"253",NULL,2927802,554509033,"1.99"
"Etnia",248,"24","Chico Science",152555,5061413,"0.99"
"Bowels Of The Devil",171,"18",NULL,223216,7324125,"0.99"
"Que País É Este",2057,"167","Renato Russo",216685,7137865,"0.99"
"Armageddon It",837,"67",NULL,322455,10522352,"0.99"
"Here I Am (Come And Take Me)",3042,"241",NULL,242102,8106249,"0.99"
"Enough Space",1028,"82","Dave Grohl",157387,5169280,"0.99"
"Um Amor Puro",876,"70","Djavan",327105,10664698,"0.99"
"Springsville (Alternate Take)",1912,"157","J. Carisi",196388,6382079,"0.99"
"Dirty Water Dog",3096,"245","Van Halen",327392,10709202,"0.99"
"Thru And Thru",2703,"218","Jagger/Richards",375092,12175406,"0.99"
"Pererê",324,"29","Augusto Conceição/Chiclete Com Banana",198661,6643207,"0.99"
"Past, Present, and Future",3337,"261",NULL,2492867,490796184,"1.99"
"Knocking At Your Back Door",768,"61","Richie Blackmore, Ian Gillian, Roger Glover",424829,13779332,"0.99"
"Midnight",459,"38",NULL,266866,8851060,"0.99"
"Turandot, Act III, Nessun dorma!",3424,"293","Giacomo Puccini",176911,2920890,"0.99"
"Thick & Thin",2574,"209","Chris Robinson/Rich Robinson",222720,7284377,"0.99"
"Think",1415,"115","Lowman Pauling",166739,5513208,"0.99"
"Greetings from Earth, Pt. 1",3244,"253",NULL,2960293,536824558,"1.99"
"It's A Hard Life",425,"36","Freddie Mercury",249417,8112242,"0.99"
"Welcome Home (Sanitarium)",1856,"152","K.Hammett",387186,12679965,"0.99"
"Running Free",1324,"104",NULL,474017,11380851,"0.99"
"Childhood's End",1260,"99","Steve Harris",280607,11225216,"0.99"
"Product Recall",3219,"251",NULL,1268268,251208610,"1.99"
"Wrathchild",1307,"103",NULL,174106,4182963,"0.99"
"We've Got To Get Together/Jingo",2429,"198",NULL,1070027,34618222,"0.99"
"Girls, Girls, Girls",1971,"162","Mick Mars/Nikki Sixx/Tommy Lee",270288,8874814,"0.99"
"Abrir A Porta",399,"34","Vários",271960,8991141,"0.99"
"Innuendo",424,"36","Queen",387761,12664591,"0.99"
"Astronomy",415,"35","A.Bouchard/J.Bouchard/S.Pearlman",397531,13065612,"0.99"
"Planet Home",1445,"117","Jay Kay/Toby Smith",284447,9566237,"0.99"
"Surrender",461,"38",NULL,287634,9422926,"0.99"
"To Tame A Land",1343,"106","Steve Harris",445283,7129264,"0.99"
"Let It Grow",906,"72","Clapton",297064,9742568,"0.99"
"Runnin' With The Devil",3081,"244","Edward Van Halen, Alex Van Halen, Michael Anthony and David Lee Roth",216032,7056863,"0.99"
"Heaven's Dead",104,"11","Cornell, Commerford, Morello, Wilk",276688,9006158,"0.99"
"Cabron",2385,"194","Anthony Kiedis, Flea, John Frusciante, and Chad Smith",218592,7458864,"0.99"
"Living After Midnight",1547,"125",NULL,213289,7056785,"0.99"
"Quem Mata A Mulher Mata O Melhor",2021,"165",NULL,262791,8640121,"0.99"
"Bringin' On The Heartbreak",841,"67",NULL,272457,8853324,"0.99"
"White Riot",2591,"211","Joe Strummer/Mick Jones",118726,3922819,"0.99"
"The Reincarnation of Benjamin Breeg",1207,"94",NULL,442106,7367736,"0.99"
"Smells Like Teen Spirit (Ao Vivo)",732,"57",NULL,316865,10384506,"0.99"
"Começaria Tudo Outra Vez (Maria Creuza)",668,"53",NULL,206994,6851151,"0.99"
"Time",2015,"165",NULL,96888,3124455,"0.99"
"Creep",2548,"206","R. DeLeo/Weiland",333191,10894988,"0.99"
"Please Read The Letter",2117,"175","Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",262112,8603372,"0.99"
"Tudo Igual",1738,"143",NULL,276035,9201645,"0.99"
"Shining In The Light",2113,"175","Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",240796,7951688,"0.99"
"Paranoid",3287,"256",NULL,189171,3071042,"0.99"
"Good Old-Fashioned Lover Boy",2265,"185","Mercury, Freddie",175960,5747506,"0.99"
"Flash",2267,"185","May, Brian",168489,5464986,"0.99"
"Where Eagles Dare",1335,"106","Steve Harris",369554,5914624,"0.99"
"I Don't Know What To Do With Myself",2772,"223",NULL,221387,7251478,"0.99"
"Jaded",478,"39","Billie Joe Armstrong -Words Green Day -Music",90331,2950224,"0.99"
"Funk De Bamba (Com Fernanda Abreu)",1059,"84",NULL,237191,7866165,"0.99"
"Mystic Man",2224,"141",NULL,353671,11812170,"0.99"
"The Greater Good",2917,"230",NULL,2617784,214130273,"1.99"
"Alô Alô Marciano",396,"34","Vários",238106,8013065,"0.99"
"Tightrope",2534,"205","Doyle Bramhall/Stevie Ray Vaughan",281155,9254906,"0.99"
"A Noite Do Meu Bem",1917,"158","Dolores Duran",220081,7125225,"0.99"
"Slow Dawn",2475,"201","Billy Corgan",192339,6269057,"0.99"
"Vamo Batê Lata",2061,"167","Herbert Vianna",228754,7585707,"0.99"
"The Thing That Should Not Be",1855,"152","K.Hammett",396199,12952368,"0.99"
"Disenchanted Lullaby",1013,"81","Foo Fighters",273528,8919111,"0.99"
"The Everlasting Gaze",2502,"202","Billy Corgan",242155,7844404,"0.99"
"Driver 8",2327,"190","R.E.M.",204747,6779076,"0.99"
"Música No Ar",2759,"222","Tim Maia",158511,5184891,"0.99"
"Selvagem",2089,"169",NULL,245890,8141084,"0.99"
"Disappearing Act",3387,"270","Chris Cornell",273320,4476203,"0.99"
"Slither",1866,"153","Hetfield, Ulrich, Hammett",313103,10199789,"0.99"
"Here I Go Again",3133,"141","Marsden",233874,7652473,"0.99"
"Do You Love Me",444,"37","Paul Stanley, B. Ezrin, K. Fowley",214987,6976194,"0.99"
"Eclipse",2237,"183","Waters",125361,4065299,"0.99"
"When Love Comes To Town",2998,"237","Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",255869,8340954,"0.99"
"Sin",2546,"206","R. DeLeo/Weiland",364800,12018823,"0.99"
"Sweet Child O' Mine",1154,"90",NULL,356424,5879347,"0.99"
"Roll Call",842,"68","Jim Beard",321358,10653494,"0.99"
"Fairground",2448,"141","Mick Hucknall",263888,8793094,"0.99"
"Los Pretos",2469,"200","Samuel Rosa",239229,8025667,"0.99"
"Diversity Day",3173,"249",NULL,1306416,257879716,"1.99"
"Carouselambra",1607,"130","John Paul Jones, Jimmy Page & Robert Plant",634435,20858315,"0.99"
"09 - Iron Maiden",1276,"100","Steve Harris",216058,5189891,"0.99"
"Carmen: Overture",3447,"313","Georges Bizet",132932,2189002,"0.99"
"Eruption",3082,"244","Edward Van Halen, Alex Van Halen, Michael Anthony and David Lee Roth",102556,3286026,"0.99"
"Senta A Pua",1734,"143",NULL,217547,7205844,"0.99"
"Devil's Dance",1863,"153","Hetfield, Ulrich",318955,10414832,"0.99"
"Spellbound",14,"1","Angus Young, Malcolm Young, Brian Johnson",270863,8817038,"0.99"
"Tatuagem",232,"23",NULL,172120,5645703,"0.99"
"Alice",400,"34","Vários",165982,5594341,"0.99"
"Sozinho",215,"21","Peninha",190589,6253200,"0.99"
"Dude (Looks Like A Lady)",27,"5","Steven Tyler, Joe Perry, Desmond Child",264855,8679940,"0.99"
"Alive",2195,"181","Stone Gossard",341080,11176623,"0.99"
"Warning",486,"39","Billie Joe Armstrong -Words Green Day -Music",221910,7343176,"0.99"
"Computadores Fazem Arte",281,"25",NULL,404323,13702771,"0.99"
"Heart Of Gold",144,"15",NULL,194873,6417460,"0.99"
"All Along The Watchtower",2991,"237","Dylan, Bob",264568,8623572,"0.99"
"The Hammer",1953,"160","Clarke/Kilmister/Taylor",168071,5543267,"0.99"
"Atrás Da Verd-E-Rosa Só Não Vai Quem Já Morreu",221,"21","David Corrêa - Paulinho Carvalho - Carlos Sena - Bira do Ponto",307252,10364247,"0.99"
"Burden In My Hand",2519,"203","Chris Cornell",292153,9659911,"0.99"
"Can I Play With Madness",1226,"96","Adrian Smith/Bruce Dickinson/Steve Harris",282488,4521984,"0.99"
"Dealer",748,"58","Bolin/Coverdale",230922,7591066,"0.99"
"Madama Butterfly: Un Bel Dì Vedremo",3422,"291","Giacomo Puccini",277639,4588197,"0.99"
"Revelations",1336,"106","Bruce Dickinson",408607,6539264,"0.99"
"St. Anger",1883,"155","Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich",441234,14363779,"0.99"
"Born To Booze",140,"14",NULL,282122,9257358,"0.99"
"O Misterio do Samba",3327,"259",NULL,226142,9047970,"0.99"
"Gyroscope",2723,"220","The Tea Party",177711,5810323,"0.99"
"War Pigs",973,"77","Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",464770,15267802,"0.99"
"Whole Lotta Rosie",22,"4","AC/DC",323761,10547154,"0.99"
"Toda Cor",2816,"225","Ciro Pressoa/Marcelo Fromer",209084,6939176,"0.99"
"Snoopy's search-Red baron",124,"13","Billy Cobham",456071,15075616,"0.99"
"Everything I Need",1794,"147",NULL,216476,7107625,"0.99"
"Best Of You",991,"79","Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett",255712,8363467,"0.99"
"Now Sports",168,"18",NULL,4884,161266,"0.99"
"Samba Do Lado",252,"24","Chico Science",227317,7541688,"0.99"
"Can I Play With Madness",1373,"110","Adrian Smith; Bruce Dickinson; Steve Harris",211043,5067867,"0.99"
"When I Look At The World",2946,"233","Adam Clayton, Bono, Larry Mullen, The Edge",257776,8500491,"0.99"
"Medo De Escuro",985,"78",NULL,213760,7056323,"0.99"
"When My Left Eye Jumps",198,"20","Al Perkins/Willie Dixon",235311,7685363,"0.99"
"Flash of The Blade",1347,"107","Dickinson",242729,5828861,"0.99"
"It's Only Love",2437,"141","Jimmy and Vella Cameron",232594,7659017,"0.99"
"The Trooper",1213,"95","Steve Harris",235311,3766272,"0.99"
"W/Brasil (Chama O Síndico)",1510,"122",NULL,317100,10599953,"0.99"
"Every Time I Look At You",1572,"126","Paul Stanley, Vincent Cusano",283898,9290948,"0.99"
"Since I've Been Loving You",1639,"134","Jimmy Page, Robert Plant, John Paul Jones",444055,14482460,"0.99"
"Boa Noite",854,"69",NULL,338755,11283582,"0.99"
"Bring Your Daughter... To The Slaughter...",1315,"104",NULL,376711,9045532,"0.99"
"Os Alquimistas Estão Chegando",1512,"122",NULL,367281,12304520,"0.99"
"Some Kind Of Monster",1884,"155","Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich",505626,16557497,"0.99"
"Until It Sleeps",1842,"151","James Hetfield, Lars Ulrich",269740,8837394,"0.99"
"Heart In Your Hand",2119,"175","Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",230896,7598019,"0.99"
"Time To Kill",820,"66","roger glover",351033,11354742,"0.99"
"What It Takes",26,"5","Steven Tyler, Joe Perry, Desmond Child",310622,10144730,"0.99"
"Good Riddance (Time Of Your Life)",482,"39","Billie Joe Armstrong -Words Green Day -Music",153600,5075241,"0.99"
"Get Right",2186,"180","Matt Cameron",158589,5223345,"0.99"
"Payin' Them Dues Blues",642,"51",NULL,198556,6536918,"0.99"
"Love Removal Machine",2628,"213",NULL,257619,8412167,"0.99"
"Symphony No. 2, Op. 16 -  The Four Temperaments: II. Allegro Comodo e Flemmatico",3494,"338","Carl Nielsen",286998,4834785,"0.99"
"A Carta",873,"70","Djavan - Gabriel, O Pensador",347297,11493463,"0.99"
"Starburst",2527,"204","Jeremy Wall",291500,9768399,"0.99"
"Chemical Wedding",184,"19","Roy Z",246177,8022764,"0.99"
"Commercial 1",3304,"258","L. Muggerud",7941,319888,"0.99"
"Get Up",2286,"188","Bill Berry-Peter Buck-Mike Mills-Michael Stipe",160235,5264376,"0.99"
"Black",2163,"178","Stone Gossard & Eddie Vedder",415712,13580009,"0.99"
"San Francisco Bay Blues",919,"73","Jesse Fuller",203363,6724021,"0.99"
"American Woman",1709,"141","B. Cummings/G. Peterson/M.J. Kale/R. Bachman",261773,8538023,"0.99"
"I Need Love",749,"58","Bolin/Coverdale",263836,8701064,"0.99"
"She",445,"37","Gene Simmons, S. Coronel",248346,8229734,"0.99"
"Concerto for Violin, Strings and Continuo in G Major, Op. 3, No. 9: I. Allegro",3498,"342","Pietro Antonio Locatelli",493573,16454937,"0.99"
"Put On Your Shit Kickers",3311,"258","E. Schrody/L. Muggerud",190432,7619569,"0.99"
"Know Your Rights",2606,"211","The Clash",217678,7195726,"0.99"
"World Leader Pretend",2289,"188","Bill Berry-Peter Buck-Mike Mills-Michael Stipe",259761,8537282,"0.99"
"Dissident",2208,"182","Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard",215510,7034500,"0.99"
"We Are The Champions",2270,"185","Mercury, Freddie",180950,5880231,"0.99"
"Bad Attitude",769,"61","Richie Blackmore, Ian Gillian, Roger Glover, Jon Lord",307905,10035180,"0.99"
"Burn Away",1018,"81","Foo Fighters",298396,9678073,"0.99"
"The Ides Of March",1277,"101","Steve Harris",105926,2543744,"0.99"
"Nothing To Say",2506,"203","Chris Cornell/Kim Thayil",238027,7744833,"0.99"
"Grito De Alerta",501,"41","Gonzaga Jr.",202213,6539422,"0.99"
"Conflict Resolution",3198,"250",NULL,1274583,253808658,"1.99"
"Prá Dizer Adeus",2783,"224","Titãs",222484,7382048,"0.99"
"Carmina Burana: O Fortuna",3426,"295","Carl Orff",156710,2630293,"0.99"
"Samba Do Jato",3128,"247",NULL,220813,7357840,"0.99"
"Lil' Evil",2623,"213",NULL,165825,5419655,"0.99"
"Symphony No. 3 in E-flat major, Op. 55, Eroica - Scherzo: Allegro Vivace",3359,"268","Ludwig van Beethoven",356426,5817216,"0.99"
"Black Capricorn Day",1446,"117","Jay Kay",341629,11477231,"0.99"
"Iron Maiden",1222,"95","Steve Harris",324623,5195776,"0.99"
"Wild Honey",2944,"233","Adam Clayton, Bono, Larry Mullen, The Edge",226768,7466069,"0.99"
"Um Love",589,"47",NULL,181603,6095524,"0.99"
"Collaborators",2823,"227",NULL,2626626,483484911,"1.99"
"Love Child",751,"58","Bolin/Coverdale",188160,6173806,"0.99"
"How Many More Times",350,"30","Chester Burnett/Jimmy Page/John Bonham/John Paul Jones/Robert Plant",711836,23092953,"0.99"
"Inject The Venom",8,"1","Angus Young, Malcolm Young, Brian Johnson",210834,6852860,"0.99"
"Tear",2386,"194","Anthony Kiedis, Flea, John Frusciante, and Chad Smith",317413,10395500,"0.99"
"Little Guitars",3060,"242","Alex Van Halen/David Lee Roth/Edward Van Halen/Michael Anthony",228806,7453043,"0.99"
"Pilot",3250,"254",NULL,2484567,492670102,"1.99"
"Running Free",1299,"102","Harris/Di Anno",204617,4912986,"0.99"
"Lady Double Dealer",811,"65","D.Coverdale/R.Blackmore/Ritchie Blackmore",201482,6554330,"0.99"
"Malted Milk",920,"73","Robert Johnson",216528,7096781,"0.99"
"Sweet Lady Luck",3145,"141","Vandenberg",273737,8919163,"0.99"
"Shoot Me Again",1888,"155","Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich",430210,14093551,"0.99"
"The Long Patrol",3232,"253",NULL,2925008,513122217,"1.99"
"Down On The Corner",682,"54","J. C. Fogerty",164858,5521804,"0.99"
"Susie Q",675,"54","Hawkins-Lewis-Broadwater",275565,9043825,"0.99"
"Forgiven",43,"6","Alanis Morissette & Glenn Ballard",300355,9753256,"0.99"
"End Of Romanticism",2531,"204","Rick Strauss",320078,10553155,"0.99"
"Radio Free Aurope",2319,"190","R.E.M.",245315,8163490,"0.99"
"Quanta (Live)",1093,"86",NULL,357485,11774865,"0.99"
"(There Is) No Greater Love (Teo Licks)",3471,"322","Isham Jones & Marty Symes",167933,2773507,"0.99"
"Superstition",3050,"241",NULL,319582,10728099,"0.99"
"Divirta-Se (Saindo Da Sua)",1071,"84",NULL,74919,2439206,"0.99"
"Come And Get Some Of This",3312,"258","E. Schrody/L. Muggerud/R. Medrano",170475,6821279,"0.99"
"The Trooper",1339,"106","Steve Harris",251454,4024320,"0.99"
"Um Pro Outro",1720,"142",NULL,236382,7825215,"0.99"
"Squeeze Box",2748,"221","Pete Townshend",161280,5256508,"0.99"
"Around The World",2391,"195","Anthony Kiedis/Chad Smith/Flea/John Frusciante",238837,7859167,"0.99"
"Dust N' Bones",1159,"91",NULL,298374,5053742,"0.99"
"Nefertiti",612,"49","Miles Davis",473495,15478450,"0.99"
"The Job",3222,"251",NULL,2541875,501060138,"1.99"
"Dazed And Confused",1666,"137","Jimmy Page",1612329,52490554,"0.99"
"Por Que Será",655,"52",NULL,162142,5371483,"0.99"
"A Tale of Two Cities",2857,"229",NULL,2636970,513691652,"1.99"
"Missa Papae Marcelli: Kyrie",3443,"309","Giovanni Pierluigi da Palestrina",240666,4244149,"0.99"
